id,scope,representation,family,params,status,warning,bic,aic,k,coverage,min_size,max_size,silhouette,ref_silhouette,db,ch,penalized,eligible
0,behavior,behavior/standard/cat=0.5,KMeans,"{""n_clusters"": 2}",ok,,,,2,1.0,76,124,0.3212707813918878,0.3212707813918878,1.266953745774289,95.66940839463767,0.3212707813918878,True
1,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""full"", ""n_components"": 2}",ok,,1148.4726929948013,1112.1912019627728,2,1.0,38,162,0.38716469389108693,0.38716469389108693,1.07368655413358,76.76439814147594,0.38716469389108693,True
2,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""tied"", ""n_components"": 2}",ok,,1167.0982269287988,1140.7116879964144,2,1.0,36,164,0.3890613310221014,0.3890613310221014,0.9053607402176885,83.3117561569353,0.3890613310221014,True
3,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""diag"", ""n_components"": 2}",ok,,1151.2850252102905,1121.6001689113582,2,1.0,38,162,0.38035201088937015,0.38035201088937015,1.119107454685632,74.39387076977968,0.38035201088937015,True
4,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""spherical"", ""n_components"": 2}",ok,,1152.2619893191445,1129.1737677533083,2,1.0,22,178,0.2840524067875467,0.2840524067875467,0.7964119765673415,41.832310306570314,0.2840524067875467,True
5,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""ward"", ""n_clusters"": 2}",ok,,,,2,1.0,39,161,0.3842337621772661,0.3842337621772661,0.8543561756936698,86.96155571243868,0.3842337621772661,True
6,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""complete"", ""n_clusters"": 2}",ok,,,,2,1.0,77,123,0.36071083057634323,0.36071083057634323,1.3480357645931664,90.35525110251466,0.36071083057634323,True
7,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""average"", ""n_clusters"": 2}",ok,,,,2,1.0,39,161,0.3842337621772661,0.3842337621772661,0.8543561756936698,86.96155571243868,0.3842337621772661,True
8,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 2, ""n_neighbors"": 10}",ok,"Graph is not fully connected, spectral embedding may not work as expected.",,,2,1.0,39,161,0.3842337621772661,0.3842337621772661,0.8543561756936698,86.96155571243868,0.3842337621772661,True
9,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 2, ""n_neighbors"": 20}",ok,,,,2,1.0,70,130,0.3640968854382956,0.3640968854382956,1.3952834214859298,83.65347184575155,0.3640968854382956,True
10,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 2, ""threshold"": 0.2}",ok,,,,2,1.0,71,129,0.3653685325526804,0.3653685325526804,1.3898258376950356,84.75115053871161,0.3653685325526804,True
11,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 2, ""threshold"": 0.5}",ok,,,,2,1.0,44,156,0.392499029691066,0.392499029691066,1.0793111933615003,86.2332726135648,0.392499029691066,True
12,behavior,behavior/standard/cat=0.5,KMeans,"{""n_clusters"": 3}",ok,,,,3,1.0,38,123,0.46658474419000145,0.46658474419000145,0.716482156943549,151.3351212635948,0.46658474419000145,True
13,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""full"", ""n_components"": 3}",ok,,1151.7185708381803,1095.6471756068636,3,1.0,31,137,0.43018957138806657,0.43018957138806657,0.7038876619102569,125.71241169665231,0.43018957138806657,True
14,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""tied"", ""n_components"": 3}",ok,,1163.9253314166835,1127.643840384655,3,1.0,33,129,0.45936843078762557,0.45936843078762557,0.7065011478669341,143.79601234502772,0.45936843078762557,True
15,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""diag"", ""n_components"": 3}",ok,,1142.3845586725488,1096.2081155408762,3,1.0,31,134,0.439082144277032,0.439082144277032,0.7096289236975984,130.5576797765796,0.439082144277032,True
16,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""spherical"", ""n_components"": 3}",ok,,1148.7742529686439,1112.4927619366154,3,1.0,32,135,0.43976779182142395,0.43976779182142395,0.7024915268882789,132.32068500887425,0.43976779182142395,True
17,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""ward"", ""n_clusters"": 3}",ok,,,,3,1.0,32,129,0.4610481446570447,0.4610481446570447,0.7072871869794292,143.77956237851728,0.4610481446570447,True
18,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""complete"", ""n_clusters"": 3}",ok,,,,3,1.0,38,123,0.46658474419000145,0.46658474419000145,0.716482156943549,151.33512126359477,0.46658474419000145,True
19,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""average"", ""n_clusters"": 3}",ok,,,,3,1.0,38,123,0.46658474419000145,0.46658474419000145,0.716482156943549,151.33512126359477,0.46658474419000145,True
20,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 3, ""n_neighbors"": 10}",ok,"Graph is not fully connected, spectral embedding may not work as expected.",,,3,1.0,39,101,0.3859256653292593,0.3859256653292593,0.893680942919613,132.856094894079,0.3859256653292593,True
21,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 3, ""n_neighbors"": 20}",ok,,,,3,1.0,39,107,0.40183915688890415,0.40183915688890415,0.8539429692321323,137.34741155229582,0.40183915688890415,True
22,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 3, ""threshold"": 0.2}",ok,,,,3,1.0,32,129,0.4610481446570447,0.4610481446570447,0.7072871869794292,143.77956237851728,0.4610481446570447,True
23,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 3, ""threshold"": 0.5}",ok,,,,3,1.0,8,156,0.3381907215114843,0.3381907215114843,0.7336220634008827,69.32190348075649,0.3381907215114843,True
24,behavior,behavior/standard/cat=0.5,KMeans,"{""n_clusters"": 4}",ok,,,,4,1.0,23,100,0.4939069237513199,0.4939069237513199,0.7095564965521565,174.59521459297633,0.4939069237513199,True
25,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""full"", ""n_components"": 4}",ok,,1079.4942807532134,1003.6329813226087,4,1.0,25,107,0.4509105984519961,0.4509105984519961,0.7596497658811847,147.03544101721553,0.4509105984519961,True
26,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""tied"", ""n_components"": 4}",ok,,1114.3356237568923,1068.1591806252197,4,1.0,21,107,0.49410661360466934,0.49410661360466934,0.6731609374589045,171.11350940626033,0.49410661360466934,True
27,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""diag"", ""n_components"": 4}",ok,,1133.0575916566274,1070.3895616922148,4,1.0,13,122,0.4463370703310027,0.4463370703310027,0.6538219877523527,139.14465724163387,0.4463370703310027,True
28,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""spherical"", ""n_components"": 4}",ok,,1127.417019483131,1077.9422589849105,4,1.0,12,122,0.44835227011618684,0.44835227011618684,0.6456584742212398,139.9397631880373,0.44835227011618684,True
29,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""ward"", ""n_clusters"": 4}",ok,,,,4,1.0,21,108,0.4925507715349343,0.4925507715349343,0.670717963503286,169.6798307970432,0.4925507715349343,True
30,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""complete"", ""n_clusters"": 4}",ok,,,,4,1.0,21,102,0.49588122834195303,0.49588122834195303,0.6918983205179571,173.43324344766637,0.49588122834195303,True
31,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""average"", ""n_clusters"": 4}",ok,,,,4,1.0,21,102,0.49588122834195303,0.49588122834195303,0.6918983205179571,173.43324344766637,0.49588122834195303,True
32,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 4, ""n_neighbors"": 10}",ok,"Graph is not fully connected, spectral embedding may not work as expected.",,,4,1.0,39,72,0.3561499948913247,0.3561499948913247,0.9858930538718664,129.95191025632548,0.3561499948913247,True
33,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 4, ""n_neighbors"": 20}",ok,,,,4,1.0,25,97,0.4764795273699645,0.4764795273699645,0.7284006822235098,170.58247600676913,0.4764795273699645,True
34,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 4, ""threshold"": 0.2}",ok,,,,4,1.0,21,108,0.4925507715349343,0.4925507715349343,0.6707179635032859,169.6798307970432,0.4925507715349343,True
35,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 4, ""threshold"": 0.5}",ok,,,,4,1.0,8,131,0.3517936867824756,0.3517936867824756,0.7222981644346329,99.41009333144405,0.3517936867824756,True
36,behavior,behavior/standard/cat=0.5,KMeans,"{""n_clusters"": 5}",ok,,,,5,1.0,22,81,0.5546571631111091,0.5546571631111091,0.5722356162263352,248.64932001536357,0.5546571631111091,True
37,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""full"", ""n_components"": 5}",ok,,1058.6523808233758,963.0011771934827,5,1.0,21,84,0.5536892843811245,0.5536892843811245,0.5760100302410824,244.94019698586325,0.5536892843811245,True
38,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""tied"", ""n_components"": 5}",ok,,1058.9240963769698,1002.8527011456531,5,1.0,20,87,0.5518866863481336,0.5518866863481336,0.5716358287700495,240.92482351014013,0.5518866863481336,True
39,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""diag"", ""n_components"": 5}",ok,,1041.6691937618366,962.5095769646837,5,1.0,22,80,0.5533245154963453,0.5533245154963453,0.5669528289994961,247.7652979872361,0.5533245154963453,True
40,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""spherical"", ""n_components"": 5}",ok,,1047.0296157420944,984.3615857776817,5,1.0,21,80,0.5538037318866426,0.5538037318866426,0.5660709937568531,247.03498240285842,0.5538037318866426,True
41,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""ward"", ""n_clusters"": 5}",ok,,,,5,1.0,21,85,0.5538089226688662,0.5538089226688662,0.5778621190740154,244.41032586596822,0.5538089226688662,True
42,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""complete"", ""n_clusters"": 5}",ok,,,,5,1.0,21,79,0.5531118656926701,0.5531118656926701,0.5680153557656493,247.20822561006273,0.5531118656926701,True
43,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""average"", ""n_clusters"": 5}",ok,,,,5,1.0,3,102,0.4794263081846086,0.4794263081846086,0.6432512549143866,143.58917126492258,0.4794263081846086,False
44,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 5, ""n_neighbors"": 10}",ok,"Graph is not fully connected, spectral embedding may not work as expected.",,,5,1.0,25,70,0.5165588970675562,0.5165588970675562,0.6082432461820882,231.19339599539265,0.5165588970675562,True
45,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 5, ""n_neighbors"": 20}",ok,,,,5,1.0,25,69,0.49821144436060877,0.49821144436060877,0.6563250650518665,222.14171271434228,0.49821144436060877,True
46,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 5, ""threshold"": 0.2}",ok,,,,5,1.0,21,85,0.5538089226688662,0.5538089226688662,0.5778621190740154,244.41032586596825,0.5538089226688662,True
47,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 5, ""threshold"": 0.5}",ok,,,,5,1.0,8,109,0.41445036622016135,0.41445036622016135,0.6979377142679104,125.9486053746465,0.41445036622016135,True
48,behavior,behavior/standard/cat=0.5,KMeans,"{""n_clusters"": 6}",ok,,,,6,1.0,10,81,0.5398800926790663,0.5398800926790663,0.6545674732339849,243.08789485068303,0.5398800926790663,True
49,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""full"", ""n_components"": 6}",ok,,1071.5672302937328,956.1261224645515,6,1.0,11,85,0.5358240781913071,0.5358240781913071,0.6631899564076028,238.08637133410053,0.5358240781913071,True
50,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""tied"", ""n_components"": 6}",ok,,1054.3338268691577,988.3674795381969,6,1.0,4,85,0.5468908679627367,0.5468908679627367,0.5576756381804838,233.29057695798443,0.5468908679627367,False
51,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""diag"", ""n_components"": 6}",ok,,1049.1918806200874,953.5406769901944,6,1.0,11,79,0.5336673981015935,0.5336673981015935,0.6641434996449788,240.5642748903539,0.5336673981015935,True
52,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""spherical"", ""n_components"": 6}",ok,,1045.6200763383365,969.7587769077317,6,1.0,9,80,0.5384990375180054,0.5384990375180054,0.6495922914676875,240.19629620426466,0.5384990375180054,True
53,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""ward"", ""n_clusters"": 6}",ok,,,,6,1.0,9,85,0.5386761871036926,0.5386761871036926,0.6448680513555295,233.30880588281195,0.5386761871036926,True
54,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""complete"", ""n_clusters"": 6}",ok,,,,6,1.0,3,79,0.5440860136367434,0.5440860136367434,0.546758563483467,229.62065649600896,0.5440860136367434,False
55,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""average"", ""n_clusters"": 6}",ok,,,,6,1.0,3,102,0.46540298817361486,0.46540298817361486,0.6322343376993286,129.05968593517832,0.46540298817361486,False
56,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 6, ""n_neighbors"": 10}",ok,"Graph is not fully connected, spectral embedding may not work as expected.",,,6,1.0,21,51,0.4526565269552435,0.4526565269552435,0.6681763463081971,229.2037476347244,0.4526565269552435,True
57,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 6, ""n_neighbors"": 20}",ok,,,,6,1.0,21,44,0.4516463590108765,0.4516463590108765,0.6662951332190307,230.36797189516315,0.4516463590108765,True
58,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 6, ""threshold"": 0.2}",ok,,,,6,1.0,4,85,0.5425671337315336,0.5425671337315336,0.5809259621630999,226.40350357492468,0.5425671337315336,False
59,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 6, ""threshold"": 0.5}",ok,,,,6,1.0,8,109,0.38976813747593936,0.38976813747593936,0.7351058794755421,114.11458835825538,0.38976813747593936,True
60,behavior,behavior/standard/cat=0.5,KMeans,"{""n_clusters"": 7}",ok,,,,7,1.0,10,79,0.5281492781108291,0.5281492781108291,0.7147841166477835,254.621179742776,0.5281492781108291,True
61,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""full"", ""n_components"": 7}",ok,,1085.595834836429,950.3648228079596,7,1.0,12,67,0.38520939104617313,0.38520939104617313,1.027272823595752,177.7775561875545,0.38520939104617313,True
62,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""tied"", ""n_components"": 7}",ok,,1037.9159757582013,962.0546763275966,7,1.0,4,85,0.5358580821388503,0.5358580821388503,0.6238684571288388,239.72796173523807,0.5358580821388503,False
63,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""diag"", ""n_components"": 7}",ok,,1056.8376669635632,944.6948765009299,7,1.0,11,79,0.5117851395787031,0.5117851395787031,0.7521661642074261,248.49560822310195,0.5117851395787031,True
64,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""spherical"", ""n_components"": 7}",ok,,1048.7735913779925,959.7190224811956,7,1.0,7,44,0.43967739140028755,0.43967739140028755,0.7035750621764868,229.05237834640653,0.43967739140028755,True
65,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""ward"", ""n_clusters"": 7}",ok,,,,7,1.0,9,85,0.5197949293475768,0.5197949293475768,0.7132828244810085,237.2585058423049,0.5197949293475768,True
66,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""complete"", ""n_clusters"": 7}",ok,,,,7,1.0,3,79,0.5314268013240602,0.5314268013240602,0.6070142884186706,234.6970085252804,0.5314268013240602,False
67,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""average"", ""n_clusters"": 7}",ok,,,,7,1.0,3,79,0.5392582863552982,0.5392582863552982,0.5547728196810183,230.98515133239306,0.5392582863552982,False
68,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 7, ""n_neighbors"": 10}",ok,"Graph is not fully connected, spectral embedding may not work as expected.",,,7,1.0,15,51,0.4124962003968684,0.4124962003968684,0.852851121318679,210.78303182477964,0.4124962003968684,True
69,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 7, ""n_neighbors"": 20}",ok,,,,7,1.0,21,39,0.4088361714672122,0.4088361714672122,0.6918775583594999,202.938080410737,0.4088361714672122,True
70,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 7, ""threshold"": 0.2}",ok,,,,7,1.0,4,85,0.5253277322398526,0.5253277322398526,0.647454438691275,229.70630280673507,0.5253277322398526,False
71,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 7, ""threshold"": 0.5}",ok,,,,7,1.0,8,78,0.5217453976247375,0.5217453976247375,0.7144033378762247,246.0256390235008,0.5217453976247375,True
72,behavior,behavior/standard/cat=0.5,KMeans,"{""n_clusters"": 8}",ok,,,,8,1.0,10,45,0.4567208019716266,0.4567208019716266,0.7579113679371183,267.91422022927196,0.4567208019716266,True
73,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""full"", ""n_components"": 8}",ok,,1082.4845110758458,927.4635948480882,8,1.0,8,82,0.46506349904047023,0.46506349904047023,0.837108267200032,196.3550792036551,0.46506349904047023,True
74,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""tied"", ""n_components"": 8}",ok,,1038.1640758390415,952.4078243087927,8,1.0,6,84,0.5019619247833944,0.5019619247833944,0.6887916351960619,230.98237764492083,0.5019619247833944,True
75,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""diag"", ""n_components"": 8}",ok,,1063.2251520872808,934.5907747919074,8,1.0,9,79,0.48651947950288693,0.48651947950288693,0.7410448847332326,225.9115045918678,0.48651947950288693,True
76,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""spherical"", ""n_components"": 8}",ok,,1050.822538791673,948.5747004286839,8,1.0,4,80,0.48777874367334645,0.48777874367334645,0.6502067600315855,213.83086860386297,0.48777874367334645,False
77,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""ward"", ""n_clusters"": 8}",ok,,,,8,1.0,9,49,0.4308617778221774,0.4308617778221774,0.7777411059944139,250.58829418554288,0.4308617778221774,True
78,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""complete"", ""n_clusters"": 8}",ok,,,,8,1.0,3,79,0.5076878140523265,0.5076878140523265,0.7642622826500399,224.5601838303858,0.5076878140523265,False
79,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""average"", ""n_clusters"": 8}",ok,,,,8,1.0,3,79,0.5179077514357665,0.5179077514357665,0.6352061070160258,213.47607227537628,0.5179077514357665,False
80,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 8, ""n_neighbors"": 10}",ok,"Graph is not fully connected, spectral embedding may not work as expected.",,,8,1.0,15,33,0.38542381146399435,0.38542381146399435,0.8622501936766016,194.4781359802126,0.38542381146399435,True
81,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 8, ""n_neighbors"": 20}",ok,,,,8,1.0,19,39,0.36715766849301046,0.36715766849301046,1.0024965415755225,150.55033824954594,0.36715766849301046,True
82,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 8, ""threshold"": 0.2}",ok,,,,8,1.0,3,85,0.5097892247797734,0.5097892247797734,0.6254740152873209,205.9658245137952,0.5097892247797734,False
83,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 8, ""threshold"": 0.5}",ok,,,,8,1.0,2,78,0.5064833821932371,0.5064833821932371,0.735879942355729,217.13217576480318,0.5064833821932371,False
84,behavior,behavior/standard/cat=0.5,KMeans,"{""n_clusters"": 9}",ok,,,,9,1.0,10,43,0.4564615682225599,0.4564615682225599,0.7544695009967913,271.2403329701597,0.4564615682225599,True
85,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""full"", ""n_components"": 9}",ok,,1106.809536997808,931.9987165707621,9,1.0,9,49,0.4232815191607955,0.4232815191607955,0.8866192265951633,222.72280617750093,0.4232815191607955,True
86,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""tied"", ""n_components"": 9}",ok,,1053.0088524050307,957.3576487751376,9,1.0,9,45,0.4548256431898913,0.4548256431898913,0.757604546416505,267.10875926173355,0.4548256431898913,True
87,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""diag"", ""n_components"": 9}",ok,,1074.8993737803082,929.7734096521946,9,1.0,11,42,0.4396196878048505,0.4396196878048505,0.7890905823729859,258.80432457469715,0.4396196878048505,True
88,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""spherical"", ""n_components"": 9}",ok,,1057.162548109642,941.7214402804609,9,1.0,6,47,0.4346452841601025,0.4346452841601025,0.7323420924563222,246.31257595786636,0.4346452841601025,True
89,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""ward"", ""n_clusters"": 9}",ok,,,,9,1.0,9,49,0.43768997758154127,0.43768997758154127,0.7764870413225806,252.92935867906493,0.43768997758154127,True
90,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""complete"", ""n_clusters"": 9}",ok,,,,9,1.0,3,79,0.4768636229150724,0.4768636229150724,0.7741253760878047,220.25942255661906,0.4768636229150724,False
91,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""average"", ""n_clusters"": 9}",ok,,,,9,1.0,3,79,0.5015271571743558,0.5015271571743558,0.722030283230427,210.41289728665953,0.5015271571743558,False
92,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 9, ""n_neighbors"": 10}",ok,"Graph is not fully connected, spectral embedding may not work as expected.",,,9,1.0,12,32,0.3755098406634779,0.3755098406634779,0.8678209817841809,184.58402190137198,0.3755098406634779,True
93,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 9, ""n_neighbors"": 20}",ok,,,,9,1.0,19,26,0.34083251947122534,0.34083251947122534,0.9116317921624986,108.9167699447276,0.34083251947122534,True
94,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 9, ""threshold"": 0.2}",ok,,,,9,1.0,3,85,0.4838033939310579,0.4838033939310579,0.6385050497497198,203.25809696648204,0.4838033939310579,False
95,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 9, ""threshold"": 0.5}",ok,,,,9,1.0,2,78,0.49658698314218486,0.49658698314218486,0.7306847210206433,197.56372141429077,0.49658698314218486,False
96,behavior,behavior/standard/cat=0.5,KMeans,"{""n_clusters"": 10}",ok,,,,10,1.0,7,42,0.44942277625588267,0.44942277625588267,0.7547873492896627,269.3137438361815,0.44942277625588267,True
97,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""full"", ""n_components"": 10}",ok,,1113.7710730905192,919.1703484641849,10,1.0,4,72,0.340163992255142,0.340163992255142,1.2925055299443224,107.1223951650206,0.340163992255142,False
98,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""tied"", ""n_components"": 10}",ok,,1056.9329274510274,951.3867717214903,10,1.0,3,55,0.44520631779835795,0.44520631779835795,0.7539116891845504,255.97684897887163,0.44520631779835795,False
99,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""diag"", ""n_components"": 10}",ok,,1083.531803173715,921.9142522128611,10,1.0,6,49,0.4159972055208948,0.4159972055208948,0.7523816655727394,230.38349356471815,0.4159972055208948,True
100,behavior,behavior/standard/cat=0.5,GMM,"{""covariance_type"": ""spherical"", ""n_components"": 10}",ok,,1057.8357978633928,929.2014205680193,10,1.0,6,48,0.4154510132906249,0.4154510132906249,0.7282435785801389,230.2637362434105,0.4154510132906249,True
101,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""ward"", ""n_clusters"": 10}",ok,,,,10,1.0,9,49,0.4339007174968657,0.4339007174968657,0.766996952436528,252.51721966723878,0.4339007174968657,True
102,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""complete"", ""n_clusters"": 10}",ok,,,,10,1.0,3,79,0.46124751689311266,0.46124751689311266,0.7737505016193136,226.12402411866472,0.46124751689311266,False
103,behavior,behavior/standard/cat=0.5,Agglomerative,"{""linkage"": ""average"", ""n_clusters"": 10}",ok,,,,10,1.0,3,79,0.4811351696667838,0.4811351696667838,0.7264761068563219,214.7702504924834,0.4811351696667838,False
104,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 10, ""n_neighbors"": 10}",ok,"Graph is not fully connected, spectral embedding may not work as expected.",,,10,1.0,12,28,0.3602403712641108,0.3602403712641108,0.8825955092058043,195.62629042481782,0.3602403712641108,True
105,behavior,behavior/standard/cat=0.5,Spectral,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 10, ""n_neighbors"": 20}",ok,,,,10,1.0,15,24,0.38104813559736384,0.38104813559736384,0.8434919096651134,215.700659395332,0.38104813559736384,True
106,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 10, ""threshold"": 0.2}",ok,,,,10,1.0,3,85,0.4611359256219283,0.4611359256219283,0.6894577030609692,191.76957173521066,0.4611359256219283,False
107,behavior,behavior/standard/cat=0.5,Birch,"{""n_clusters"": 10, ""threshold"": 0.5}",ok,,,,10,1.0,2,78,0.4773820802546034,0.4773820802546034,0.7316316811458138,207.3177854457297,0.4773820802546034,False
108,behavior,behavior/standard/cat=0.5,DBSCAN,"{""eps"": 0.15528624284612424, ""min_samples"": 4}",ok,,,,8,0.505,4,45,0.44536573604802,0.44536573604802,0.4874667597197917,232.8076813909756,-0.04963426395198001,False
109,behavior,behavior/standard/cat=0.5,DBSCAN,"{""eps"": 0.20857962675000968, ""min_samples"": 4}",ok,,,,6,0.675,6,79,0.5048136002446729,0.5048136002446729,0.572301537402835,201.16589068404372,0.17981360024467297,False
110,behavior,behavior/standard/cat=0.5,DBSCAN,"{""eps"": 0.31170346549350153, ""min_samples"": 4}",ok,,,,7,0.91,3,89,0.513507114519068,0.513507114519068,0.5307645460978312,209.95089159733465,0.4235071145190681,False
111,behavior,behavior/standard/cat=0.5,DBSCAN,"{""eps"": 0.41868919649426356, ""min_samples"": 4}",ok,,,,2,0.935,33,154,0.3945114443526878,0.3945114443526878,0.7576626267332662,85.87489910997772,0.32951144435268787,True
112,behavior,behavior/standard/cat=0.5,DBSCAN,"{""eps"": 0.5837603229815016, ""min_samples"": 4}",ok,,,,1,0.975,195,195,,,,,-inf,False
113,behavior,behavior/standard/cat=0.5,DBSCAN,"{""eps"": 0.22755648111304502, ""min_samples"": 7}",ok,,,,4,0.545,9,79,0.6049600554483818,0.6049600554483818,0.4350557165920896,184.77546153678486,0.14996005544838187,False
